id,name,source_id,node_id,lat,long,country_code,is_bothDirection,lat_mean,length_km,long_mean,max_pressure_bar,num_compressor,start_year,Capacity_GWh_h,diameter_mm
INET_PL_914,PolandSlovakiaInterconnector,['INET_PL_914'],"['INET_N_1429', 'INET_N_1560']","[49.62671, 48.552002]","[22.072274, 22.121625]","['PL', 'SI']",1.0,49.089356,119.59362423074958,22.0969495,84.0,0.0,2020.0,5.335608796296296,1000.0
INET_PL_916,Stork_I_II,['INET_PL_916'],"['INET_N_1503', 'INET_N_302']","[49.714948, 49.7497638]","[18.531823, 18.6354709]","['CZ', 'PL']",0.0,49.7323559,8.397890144938627,18.583646950000002,73.2674726086459,0.0,2022.0,11.34909722222222,872.6251955584028
INET_PL_918_EE_0,BalticPolishPipe0,['INET_PL_918'],"['INET_N_898', 'LKD_N_932']","[52.5006547, 53.56382]","[16.07, 14.82843]","['PL', 'PL']",0.0,53.03223735,144.49921214587695,15.449215,69.98521828691833,0.0,2022.0,5.676040277777777,793.9258767626391
INET_PL_918_EE_1,BalticPolishPipe1,['INET_PL_918'],"['LKD_N_932', 'INET_N_1150']","[53.56382, 53.804]","[14.82843, 15.26609]","['PL', 'PL']",0.0,53.68391,39.30522561458511,15.047260000000001,69.98521828691833,0.0,2022.0,5.676040277777777,793.9258767626391
INET_PL_918_EE_2,BalticPolishPipe2,['INET_PL_918'],"['INET_N_1150', 'INET_N_1030']","[53.804, 54.09]","[15.26609, 15.07]","['PL', 'PL']",0.0,53.947,34.303943882129154,15.168045,69.98521828691833,0.0,2022.0,5.676040277777777,793.9258767626391
INET_PL_918_EE_3,BalticPolishPipe3,['INET_PL_918'],"['INET_N_1030', 'INET_N_483']","[54.09, 55.187]","[15.07, 12.118]","['PL', 'DK']",0.0,54.6385,225.80096590314488,13.594000000000001,69.98521828691833,0.0,2022.0,5.676040277777777,793.9258767626391
INET_PL_918_EE_4,BalticPolishPipe4,['INET_PL_918'],"['INET_N_483', 'INET_N_1375']","[55.187, 55.39]","[12.118, 11.21]","['DK', 'DK']",0.0,55.2885,61.78511531282397,11.664000000000001,69.98521828691833,0.0,2022.0,5.676040277777777,793.9258767626391
INET_PL_918_EE_5,BalticPolishPipe5,['INET_PL_918'],"['INET_N_1375', 'INET_N_1064']","[55.39, 55.287]","[11.21, 10.793]","['DK', 'DK']",0.0,55.338499999999996,28.75956541806081,11.0015,69.98521828691833,0.0,2022.0,5.676040277777777,793.9258767626391
INET_PL_918_EE_6,BalticPolishPipe6,['INET_PL_918'],"['INET_N_1064', 'INET_N_418']","[55.287, 55.617559]","[10.793, 9.3122919]","['DK', 'DK']",0.0,55.4522795,100.3735478910373,10.052645949999999,69.98521828691833,0.0,2022.0,5.676040277777777,793.9258767626391
INET_PL_918_EE_7,BalticPolishPipe7,['INET_PL_918'],"['INET_N_418', 'INET_N_180']","[55.617559, 55.776]","[9.3122919, 8.178]","['DK', 'DK']",0.0,55.696779500000005,73.25481931864547,8.745145950000001,69.98521828691833,0.0,2022.0,5.676040277777777,793.9258767626391
INET_PL_927,EntsoG_1,['INET_PL_927'],"['INET_N_831', 'LKD_N_933']","[51.2286263, 51.12]","[15.0307916, 17.03]","['PL', 'PL']",0.0,51.17431315,139.93477252231165,16.0303958,76.80652874754169,0.0,1983.0,7.924429246522989,709.5161904761904
INET_PL_929,EntsoG_2,['INET_PL_929'],"['LKD_N_933', 'INET_N_1074']","[51.12, 51.57429]","[17.03, 17.67392]","['PL', 'PL']",0.0,51.347145,67.48749855992222,17.35196,76.80652874754169,0.0,1983.0,7.924429246522989,709.5161904761904
INET_PL_931_EE_0,EntsoG_30,['INET_PL_931'],"['INET_N_1074', 'INET_N_194']","[51.57429, 52.120077]","[17.67392, 16.645469]","['PL', 'PL']",0.0,51.8471835,93.16200033771673,17.1596945,73.38770476070103,0.0,1983.0,1.4845232338862173,475.85945945945946
INET_PL_931_EE_1,EntsoG_31,['INET_PL_931'],"['INET_N_194', 'INET_N_898']","[52.120077, 52.5006547]","[16.645469, 16.07]","['PL', 'PL']",0.0,52.31036585,57.64904799151297,16.3577345,73.38770476070103,0.0,1983.0,21.465752739535823,1042.0200911090994
INET_PL_934,EntsoG_4,['INET_PL_934'],"['INET_N_1074', 'INET_N_1630']","[51.57429, 52.7074]","[17.67392, 18.9589]","['PL', 'PL ']",0.0,52.140845,153.5505370892155,18.316409999999998,76.80652874754169,0.0,1983.0,19.39928803485337,998.4639333647048
INET_PL_936,EntsoG_5,['INET_PL_936'],"['INET_N_1630', 'INET_N_1221']","[52.7074, 52.37]","[18.9589, 21.03]","['PL ', 'PL']",0.0,52.5387,145.04878121449045,19.99445,76.80652874754169,0.0,1983.0,1.4845232338862173,475.85945945945946
INET_PL_938,EntsoG_6,['INET_PL_938'],"['INET_N_1221', 'INET_N_1640']","[52.37, 51.46113]","[21.03, 22.049956]","['PL', 'PL']",0.0,51.915565,122.94774628521974,21.539978,76.80652874754169,0.0,1983.0,19.39928803485337,998.4639333647048
INET_PL_940,EntsoG_7,['INET_PL_940'],"['INET_N_1640', 'INET_N_1644']","[51.46113, 52.3956]","[22.049956, 23.211831]","['PL', 'PL']",0.0,51.928365,130.97186707225697,22.6308935,76.80652874754169,0.0,1983.0,26.043265432067525,1132.5537688442212
INET_PL_942,EntsoG_8,['INET_PL_942'],"['INET_N_1640', 'INET_N_696']","[51.46113, 50.0161463]","[22.049956, 22.6777169]","['PL', 'PL']",0.0,50.73863815,166.68768010118507,22.36383645,76.80652874754169,0.0,1983.0,5.65,998.4639333647048
INET_PL_944,EntsoG_9,['INET_PL_944'],"['INET_N_696', 'INET_N_653']","[50.0161463, 50.006978]","[22.6777169, 22.264141]","['PL', 'PL']",0.0,50.01156215,29.579936204316677,22.47092895,73.21440559334458,0.0,1983.0,5.65,1041.7254206116368
INET_PL_946,EntsoG_10,['INET_PL_946'],"['INET_N_1074', 'INET_N_1523']","[51.57429, 50.3379]","[17.67392, 19.2591]","['PL', 'PL']",0.0,50.956095,176.7633662149165,18.46651,76.80652874754169,0.0,1983.0,1.4845232338862173,475.85945945945946
INET_PL_948,EntsoG_11,['INET_PL_948'],"['INET_N_1523', 'INET_N_1155']","[50.3379, 50.013802]","[19.2591, 21.124868]","['PL', 'PL']",0.0,50.175850999999994,137.70646312263176,20.191983999999998,76.80652874754169,0.0,1983.0,26.043265432067525,1132.5537688442212
INET_PL_950,EntsoG_12,['INET_PL_950'],"['INET_N_1155', 'INET_N_1277']","[50.013802, 50.0658]","[21.124868, 22.0285]","['PL', 'PL ']",0.0,50.039801,64.81179678554179,21.576684,76.80652874754169,0.0,1983.0,19.39928803485337,998.4639333647048
INET_PL_952,EntsoG_13,['INET_PL_952'],"['INET_N_1277', 'INET_N_653']","[50.0658, 50.006978]","[22.0285, 22.264141]","['PL ', 'PL']",0.0,50.036389,18.06160132376534,22.1463205,73.21440559334458,0.0,1983.0,1.4845232338862173,475.85945945945946
INET_PL_954,EntsoG_14,['INET_PL_954'],"['INET_N_1523', 'INET_N_1099']","[50.3379, 50.0366]","[19.2591, 19.227]","['PL', 'PL']",0.0,50.18725,33.59143007460977,19.24305,76.80652874754169,0.0,1983.0,19.39928803485337,998.4639333647048
INET_PL_956,EntsoG_15,['INET_PL_956'],"['INET_N_1099', 'INET_N_1374']","[50.0366, 49.801]","[19.227, 18.7897]","['PL', 'PL']",0.0,49.918800000000005,40.835996326585544,19.00835,76.80652874754169,0.0,1983.0,1.1666666666666667,998.4639333647048
INET_PL_958,EntsoG_16,['INET_PL_958'],"['INET_N_1374', 'INET_N_302']","[49.801, 49.7497638]","[18.7897, 18.6354709]","['PL', 'PL']",0.0,49.7753819,12.458284958640345,18.71258545,76.80652874754169,0.0,1983.0,1.1666666666666667,998.4639333647048
INET_PL_960,EntsoG_17,['INET_PL_960'],"['INET_N_1099', 'INET_N_1155']","[50.0366, 50.013802]","[19.227, 21.124868]","['PL', 'PL']",0.0,50.025200999999996,135.64108877853482,20.175933999999998,76.80652874754169,0.0,1983.0,7.924429246522989,709.5161904761904
INET_PL_962,EntsoG_18,['INET_PL_962'],"['INET_N_1630', 'INET_N_528']","[52.7074, 54.359]","[18.9589, 18.615]","['PL ', 'PL']",0.0,53.5332,185.108058323093,18.786949999999997,76.80652874754169,0.0,1983.0,7.924429246522989,709.5161904761904
INET_PL_964,EntsoG_19,['INET_PL_964'],"['INET_N_528', 'INET_N_1150']","[54.359, 53.804]","[18.615, 15.26609]","['PL', 'PL']",0.0,54.081500000000005,227.04763982969084,16.940545,76.80652874754169,0.0,1983.0,7.0458333333333325,998.4639333647048
INET_PL_966,EntsoG_22,['INET_PL_966'],"['INET_N_1644', 'INET_N_1643']","[52.3956, 52.3696]","[23.211831, 23.371]","['PL', 'BY']",0.0,52.3826,11.186752034964828,23.2914155,76.80652874754169,0.0,1983.0,19.39928803485337,998.4639333647048
INET_PL_968,EntsoG_23,['INET_PL_968'],"['INET_N_775', 'INET_N_1379']","[53.01781, 53.0875127]","[23.896413, 25.3087192]","['PL', 'BY']",0.0,53.052661349999994,94.74032399662453,24.602566099999997,76.80652874754169,0.0,1983.0,42.67916666666667,998.4639333647048
INET_PL_970,EntsoG_24,['INET_PL_970'],"['INET_N_1379', 'INET_N_1024']","[53.0875127, 53.2247]","[25.3087192, 26.6765]","['BY', 'BE']",0.0,53.15610635,92.4934484873453,25.9926096,76.80652874754169,0.0,1983.0,26.043265432067525,1132.5537688442212
INET_PL_972,EntsoG_25,['INET_PL_972'],"['INET_N_1024', 'INET_N_968']","[53.2247, 54.126352]","[26.6765, 27.995055]","['BE', 'BY']",0.0,53.675526,132.6820641065072,27.3357775,76.80652874754169,0.0,1983.0,26.043265432067525,1132.5537688442212
INET_PL_974,EntsoG_26,['INET_PL_974'],"['INET_N_1024', 'INET_N_692']","[53.2247, 52.7079632]","[26.6765, 25.3353752]","['BE', 'BY']",0.0,52.966331600000004,106.65377234889067,26.005937600000003,76.80652874754169,0.0,1983.0,19.39928803485337,998.4639333647048
INET_PL_976,EntsoG_27,['INET_PL_976'],"['INET_N_692', 'INET_N_772']","[52.7079632, 52.2141109]","[25.3353752, 24.3581792]","['BY', 'BY']",0.0,52.46103705,86.04186643260982,24.8467772,76.80652874754169,0.0,1983.0,19.39928803485337,998.4639333647048
INET_PL_978,EntsoG_28,['INET_PL_978'],"['INET_N_772', 'INET_N_1179']","[52.2141109, 52.144]","[24.3581792, 23.848]","['BY', 'BY']",0.0,52.17905545,35.66018460171602,24.103089599999997,73.26920560031947,0.0,1983.0,21.455990155577243,1041.818600201375
INET_PL_980,EntsoG_29,['INET_PL_980'],"['INET_N_1179', 'INET_N_1643']","[52.144, 52.3696]","[23.848, 23.371]","['BY', 'BY']",0.0,52.2568,41.04190813328996,23.609499999999997,73.26920560031947,0.0,1983.0,21.455990155577243,1041.818600201375
INET_PL_982,hand_1,['INET_PL_982'],"['INET_N_1445', 'LKD_N_932']","[53.909167, 53.56382]","[14.294722, 14.82843]","['PL', 'PL']",0.0,53.736493499999995,52.04333250341781,14.561576,73.40203500991852,0.0,1983.0,7.924429246522989,709.5161904761904
INET_PL_984,hand_2,['INET_PL_984'],"['LKD_N_932', 'INET_N_1448']","[53.56382, 53.44]","[14.82843, 14.65]","['PL', 'PL']",0.0,53.501909999999995,18.139269644006053,14.739215000000002,76.80652874754169,0.0,1983.0,19.39928803485337,998.4639333647048
INET_PL_988,hand_5,['INET_PL_988'],"['INET_N_479', 'INET_N_1273']","[47.658044, 47.079]","[8.6948726, 8.133]","['CH', 'CH']",0.0,47.368522,77.07034809914433,8.4139363,76.80652874754169,0.0,1983.0,1.4845232338862173,475.85945945945946
INET_PL_990_EE_0,NordStream_10,['INET_PL_990'],"['INET_N_1172', 'INET_N_1052']","[60.5549, 60.0]","[28.065696, 27.5]","['RU', 'XX']",0.0,60.27745,69.15705359093315,27.782848,220.0,0.0,2011.0,33.148148148148145,1153.0
INET_PL_990_EE_1,NordStream_11,['INET_PL_990'],"['INET_N_1052', 'INET_N_1051']","[60.0, 59.5]","[27.5, 22.0]","['XX', 'XX']",0.0,59.75,313.0722929521336,24.75,220.0,0.0,2011.0,33.148148148148145,1153.0
INET_PL_990_EE_2,NordStream_12,['INET_PL_990'],"['INET_N_1051', 'INET_N_1050']","[59.5, 59.0]","[22.0, 21.0]","['XX', 'XX']",0.0,59.25,79.54294149303374,21.5,220.0,0.0,2011.0,33.148148148148145,1153.0
INET_PL_990_EE_3,NordStream_13,['INET_PL_990'],"['INET_N_1050', 'INET_N_1049']","[59.0, 56.5]","[21.0, 19.0]","['XX', 'XX']",0.0,57.75,302.31917722515567,20.0,220.0,0.0,2011.0,33.148148148148145,1153.0
INET_PL_990_EE_4,NordStream_14,['INET_PL_990'],"['INET_N_1049', 'INET_N_1042']","[56.5, 55.7]","[19.0, 16.0]","['XX', 'XX']",0.0,56.1,206.26846499074568,17.5,220.0,0.0,2011.0,33.148148148148145,1153.0
INET_PL_990_EE_5,NordStream_15,['INET_PL_990'],"['INET_N_1042', 'LKD_N_937']","[55.7, 54.8]","[16.0, 15.2]","['XX', 'XX']",0.0,55.25,112.22094845140532,15.6,220.0,0.0,2011.0,33.148148148148145,1153.0
INET_PL_998_EE_0,NordStream_20,['INET_PL_998'],"['INET_N_1017', 'INET_N_1048']","[59.3796931, 59.8]","[28.1790751, 27.5]","['EE', 'XX']",0.0,59.58984655,60.39360243829632,27.83953755,76.80652874754169,0.0,2025.0,19.39928803485337,998.4639333647048
INET_PL_998_EE_1,NordStream_21,['INET_PL_998'],"['INET_N_1048', 'INET_N_1047']","[59.8, 59.3]","[27.5, 22.0]","['XX', 'XX']",0.0,59.55,314.88587368596285,24.75,76.80652874754169,0.0,2025.0,19.39928803485337,998.4639333647048
INET_PL_998_EE_2,NordStream_22,['INET_PL_998'],"['INET_N_1047', 'INET_N_1046']","[59.3, 58.8]","[22.0, 21.0]","['XX', 'XX']",0.0,59.05,79.78160435245525,21.5,76.80652874754169,0.0,2025.0,19.39928803485337,998.4639333647048
INET_PL_998_EE_3,NordStream_23,['INET_PL_998'],"['INET_N_1046', 'INET_N_1045']","[58.8, 56.3]","[21.0, 19.0]","['XX', 'XX']",0.0,57.55,302.5774358980721,20.0,76.80652874754169,0.0,2025.0,19.39928803485337,998.4639333647048
INET_PL_998_EE_4,NordStream_24,['INET_PL_998'],"['INET_N_1045', 'INET_N_1044']","[56.3, 55.5]","[19.0, 16.0]","['XX', 'XX']",0.0,55.9,207.14014048511262,17.5,76.80652874754169,0.0,2025.0,19.39928803485337,998.4639333647048
INET_PL_998_EE_5,NordStream_25,['INET_PL_998'],"['INET_N_1044', 'INET_N_1043']","[55.5, 54.6]","[16.0, 15.2]","['XX', 'XX']",0.0,55.05,112.33639171483159,15.6,76.80652874754169,0.0,2025.0,19.39928803485337,998.4639333647048
INET_PL_1006_EE_0,Lithuania_Latvia_Interconnection0,['INET_PL_1006'],"['INET_N_1231', 'INET_N_658']","[56.9904, 56.59]","[24.1788, 24.2]","['LV', 'LV']",1.0,56.7902,44.55514751894261,24.1894,68.57842585924281,0.0,1962.0,2.6352777777777776,751.7429867065023
INET_PL_1006_EE_1,Lithuania_Latvia_Interconnection1,['INET_PL_1006'],"['INET_N_658', 'INET_N_1113']","[56.59, 55.7347915]","[24.2, 24.3574774]","['LV', 'LT']",1.0,56.16239575,95.62337548109934,24.278738699999998,68.57842585924281,0.0,1962.0,2.6352777777777776,751.7429867065023
INET_PL_1006_EE_2,Lithuania_Latvia_Interconnection2,['INET_PL_1006'],"['INET_N_1113', 'INET_N_698']","[55.7347915, 54.941019]","[24.3574774, 25.00762]","['LT', 'LT']",1.0,55.33790525,97.39947068584874,24.682548699999998,68.57842585924281,0.0,1962.0,2.6352777777777776,751.7429867065023
INET_PL_1006_EE_3,Lithuania_Latvia_Interconnection3,['INET_PL_1006'],"['INET_N_698', 'INET_N_1575']","[54.941019, 54.6676]","[25.00762, 25.156]","['LT', 'LT']",1.0,54.8043095,31.865327520111972,25.081809999999997,68.57842585924281,0.0,1962.0,2.6352777777777776,751.7429867065023
INET_PL_1011_EE_0,Karperi_Ampelia0,['INET_PL_1011'],"['INET_N_720', 'INET_N_1128']","[41.1221, 40.74]","[23.4243, 22.854]","['GR', 'GR']",0.0,40.93105,64.0551117336362,23.13915,76.80652874754169,0.0,1983.0,4.877083333333333,998.4639333647048
INET_PL_1011_EE_1,Karperi_Ampelia1,['INET_PL_1011'],"['INET_N_1128', 'INET_N_1019']","[40.74, 40.7525173]","[22.854, 22.7703233]","['GR', 'GR']",0.0,40.74625865,7.187457110421964,22.81216165,76.80652874754169,0.0,1983.0,7.924429246522989,709.5161904761904
INET_PL_1011_EE_2,Karperi_Ampelia2,['INET_PL_1011'],"['INET_N_1019', 'INET_N_1509']","[40.7525173, 40.598]","[22.7703233, 22.5579]","['GR', 'GR']",0.0,40.67525865,24.82953292286257,22.664111650000002,76.80652874754169,0.0,1983.0,7.924429246522989,709.5161904761904
INET_PL_1011_EE_3,Karperi_Ampelia3,['INET_PL_1011'],"['INET_N_1509', 'INET_N_56']","[40.598, 39.329]","[22.5579, 22.38]","['GR', 'GR']",0.0,39.963499999999996,141.96302156578156,22.46895,76.80652874754169,0.0,1983.0,7.924429246522989,709.5161904761904
INET_PL_1016,Ampelia_Trikala2,['INET_PL_1016'],"['INET_N_56', 'INET_N_1510']","[39.329, 39.554]","[22.38, 21.768]","['GR', 'GR']",0.0,39.441500000000005,58.223667150252176,22.073999999999998,76.80652874754169,0.0,1983.0,1.4845232338862173,475.85945945945946
INET_PL_1018,Ampelia_Volvos,['INET_PL_1018'],"['INET_N_56', 'INET_N_1586']","[39.329, 39.367]","[22.38, 22.95]","['GR', 'GR']",0.0,39.348,49.210359422763986,22.665,76.80652874754169,0.0,1983.0,19.39928803485337,998.4639333647048
INET_PL_1020,Ampelia_Bralos,['INET_PL_1020'],"['INET_N_56', 'INET_N_206']","[39.329, 38.73]","[22.38, 22.4634]","['GR', 'GR']",0.0,39.0295,67.01523457354254,22.4217,76.80652874754169,0.0,1983.0,7.924429246522989,709.5161904761904
INET_PL_1022,Bralos_Aliartos,['INET_PL_1022'],"['INET_N_206', 'INET_N_32']","[38.73, 38.3813]","[22.4634, 23.114]","['GR', 'GR']",0.0,38.55565,68.60604133367748,22.7887,76.80652874754169,0.0,1983.0,19.39928803485337,998.4639333647048
INET_PL_1024,Aliartos_Thiva,['INET_PL_1024'],"['INET_N_32', 'INET_N_1487']","[38.3813, 38.326]","[23.114, 23.32]","['GR', 'GR']",0.0,38.35365,18.99219282849812,23.217,76.80652874754169,0.0,1983.0,19.39928803485337,998.4639333647048
INET_PL_1026_EE_0,Thiva_Aspropyrgos0,['INET_PL_1026'],"['INET_N_1487', 'INET_N_669']","[38.326, 38.17]","[23.32, 23.412]","['GR', 'GR']",0.0,38.248000000000005,19.12254623157301,23.366,76.80652874754169,0.0,1983.0,7.924429246522989,709.5161904761904
INET_PL_1026_EE_1,Thiva_Aspropyrgos1,['INET_PL_1026'],"['INET_N_669', 'INET_N_80']","[38.17, 38.060554]","[23.412, 23.6]","['GR', 'GR']",0.0,38.115277000000006,20.46647407654801,23.506,76.80652874754169,0.0,1983.0,7.924429246522989,709.5161904761904
INET_PL_1029,Karperi_Sidirokastron,['INET_PL_1029'],"['INET_N_720', 'INET_N_1361']","[41.1221, 41.2349471]","[23.4243, 23.3938203]","['GR', 'GR']",0.0,41.17852355,12.80870935152839,23.409060150000002,76.80652874754169,0.0,1983.0,4.877083333333333,998.4639333647048
INET_PL_1031,Kipoi_Komotini,['INET_PL_1031'],"['INET_N_752', 'INET_N_774']","[40.970417, 41.1224394]","[26.307161, 25.4065582]","['GR', 'GR']",0.0,41.046428199999994,77.41774140050872,25.8568596,76.80652874754169,0.0,1983.0,19.39928803485337,998.4639333647048
INET_PL_1033,Komotini_South Kavala,['INET_PL_1033'],"['INET_N_774', 'INET_N_1393']","[41.1224394, 40.946]","[25.4065582, 24.409]","['GR', 'GR']",0.0,41.034219699999994,85.96727418181854,24.9077791,73.31042269958262,0.0,1983.0,21.459385622822076,1041.8886839953661
INET_PL_1035,Karperi_South Kavala,['INET_PL_1035'],"['INET_N_720', 'INET_N_1393']","[41.1221, 40.946]","[23.4243, 24.409]","['GR', 'GR']",0.0,41.03405,84.90879194430543,23.916649999999997,73.31042269958262,0.0,1983.0,4.877083333333333,1041.8886839953661
INET_PL_1037,Sidirokastron_Kulata,['INET_PL_1037'],"['INET_N_1361', 'INET_N_801']","[41.2349471, 41.3875814]","[23.3938203, 23.3632506]","['GR', 'BG']",0.0,41.31126425,17.168525542163547,23.37853545,76.80652874754169,0.0,1983.0,4.877083333333333,998.4639333647048
INET_PL_1039,Tripoli_Inoi,['INET_PL_1039'],"['INET_N_669', 'INET_N_1511']","[38.17, 37.51]","[23.412, 22.37]","['GR', 'GR']",0.0,37.84,117.33186253847971,22.891,76.80652874754169,0.0,1983.0,7.924429246522989,709.5161904761904
INET_PL_1041,Tripoli_Megalopolis,['INET_PL_1041'],"['INET_N_1511', 'INET_N_941']","[37.51, 37.418]","[22.37, 22.1083]","['GR', 'GR']",0.0,37.464,25.26945136210034,22.239150000000002,76.80652874754169,0.0,1983.0,19.39928803485337,998.4639333647048
INET_PL_1043,Aspropyrgos_Keratea,['INET_PL_1043'],"['INET_N_80', 'INET_N_733']","[38.060554, 37.808]","[23.6, 23.976]","['GR', 'GR']",0.0,37.934277,43.32673778539914,23.788,76.80652874754169,0.0,1983.0,7.924429246522989,709.5161904761904
INET_PL_1045_EE_0,Gas Interconnector Greece-Bulgaria0,['INET_PL_1045'],"['INET_N_774', 'INET_N_717']","[41.1224394, 41.638]","[25.4065582, 25.375]","['GR', 'BG']",0.0,41.3802197,57.40617185821144,25.3907791,68.95607024407381,0.0,1983.0,3.451550925925926,763.0667124049447
INET_PL_1045_EE_1,Gas Interconnector Greece-Bulgaria1,['INET_PL_1045'],"['INET_N_717', 'INET_N_603']","[41.638, 41.9367]","[25.375, 25.558]","['BG', 'BG']",0.0,41.78735,36.52674575930099,25.4665,68.95607024407381,0.0,1983.0,3.451550925925926,763.0667124049447
INET_PL_1045_EE_2,Gas Interconnector Greece-Bulgaria2,['INET_PL_1045'],"['INET_N_603', 'INET_N_366']","[41.9367, 42.05521]","[25.558, 25.59]","['BG', 'BG']",0.0,41.995955,13.444650385287124,25.573999999999998,68.95607024407381,0.0,1983.0,3.451550925925926,763.0667124049447
INET_PL_1045_EE_3,Gas Interconnector Greece-Bulgaria3,['INET_PL_1045'],"['INET_N_366', 'INET_N_1413']","[42.05521, 42.435]","[25.59, 25.638]","['BG', 'BG']",0.0,42.245105,42.42846471785791,25.614,68.95607024407381,0.0,1983.0,3.451550925925926,763.0667124049447
INET_PL_1050,Giurgiu-Ruse Pipeline,['INET_PL_1050'],"['INET_N_544', 'INET_N_1270']","[43.9046, 43.837942]","[25.9625, 25.968029]","['RO', 'BG']",0.0,43.871271,7.427601419512671,25.9652645,60.182838763436365,0.0,1983.0,1.7029861111111113,500.0
INET_PL_1052,Strandja-Lozenets,['INET_PL_1052'],"['INET_N_1431', 'INET_N_887']","[42.1825, 42.6582646]","[27.008611, 26.8066174]","['BG', 'BG']",0.0,42.4203823,55.45749457763046,26.907614199999998,76.80652874754169,0.0,1983.0,26.043265432067525,1132.5537688442212
INET_PL_1054,Lozenets-Stara Zagora,['INET_PL_1054'],"['INET_N_887', 'INET_N_1413']","[42.6582646, 42.435]","[26.8066174, 25.638]","['BG', 'BG']",0.0,42.5466323,98.93021951097836,26.2223087,76.80652874754169,0.0,1983.0,26.043265432067525,1132.5537688442212
INET_PL_1056,Lozenets-Provadiya,['INET_PL_1056'],"['INET_N_887', 'INET_N_1184']","[42.6582646, 43.177032]","[26.8066174, 27.4405725]","['BG', 'BG']",0.0,42.917648299999996,77.43518354291102,27.123594949999998,76.80652874754169,0.0,1983.0,7.924429246522989,709.5161904761904
INET_PL_1058,Provadiya-Valchi Dol,['INET_PL_1058'],"['INET_N_1184', 'INET_N_1548']","[43.177032, 43.4055329]","[27.4405725, 27.5511887]","['BG', 'BG']",0.0,43.29128245,26.94777587895436,27.4958806,76.80652874754169,0.0,1983.0,1.4845232338862173,475.85945945945946
INET_PL_1060,Valchi Dol-Polski Senovets,['INET_PL_1060'],"['INET_N_1548', 'INET_N_1157']","[43.4055329, 43.256944]","[27.5511887, 25.3000001]","['BG', 'BG']",0.0,43.33123845,182.8827974545481,26.4255944,76.80652874754169,0.0,1983.0,26.043265432067525,1132.5537688442212
INET_PL_1062,Valchi Dol-Kardam,['INET_PL_1062'],"['INET_N_1548', 'INET_N_715']","[43.4055329, 43.7538009]","[27.5511887, 28.1079003]","['BG', 'BG']",0.0,43.5796669,59.26910007015704,27.8295445,76.80652874754169,0.0,1983.0,22.54583333333333,998.4639333647048
INET_PL_1064,Kulata-Petrich,['INET_PL_1064'],"['INET_N_801', 'INET_N_1135']","[41.3875814, 41.5581081]","[23.3632506, 23.2066849]","['BG', 'BG']",0.0,41.47284475,23.022409346159332,23.28496775,76.80652874754169,0.0,1983.0,4.877083333333333,998.4639333647048
INET_PL_1066,Petrich-Dubnitza,['INET_PL_1066'],"['INET_N_1135', 'INET_N_394']","[41.5581081, 42.2658]","[23.2066849, 23.11]","['BG', 'BG']",0.0,41.91195405,79.12221687295533,23.15834245,76.80652874754169,0.0,1983.0,0.8491666666666666,998.4639333647048
INET_PL_1068,Stara Zagora-Plovdiv,['INET_PL_1068'],"['INET_N_1413', 'INET_N_1151']","[42.435, 42.25]","[25.638, 24.75]","['BG', 'BG']",0.0,42.3425,75.84975070288453,25.194000000000003,76.80652874754169,0.0,1983.0,26.043265432067525,1132.5537688442212
INET_PL_1070,Plovdiv-Ihtiman,['INET_PL_1070'],"['INET_N_1151', 'INET_N_660']","[42.25, 42.4382418]","[24.75, 23.8161718]","['BG', 'BG']",0.0,42.3441209,79.57486294940729,24.2830859,76.80652874754169,0.0,1983.0,1.4845232338862173,475.85945945945946
INET_PL_1072,Ihtiman-Dubnitza,['INET_PL_1072'],"['INET_N_660', 'INET_N_394']","[42.4382418, 42.2658]","[23.8161718, 23.11]","['BG', 'BG']",0.0,42.3520209,61.13466275308599,23.4630859,76.80652874754169,0.0,1983.0,0.8491666666666666,998.4639333647048
INET_PL_1074,Dubnitza-Kyustendil,['INET_PL_1074'],"['INET_N_394', 'INET_N_805']","[42.2658, 42.2868817]","[23.11, 22.6939308]","['BG', 'BG']",0.0,42.27634085,34.322634422777234,22.9019654,76.80652874754169,0.0,1983.0,0.8491666666666666,998.4639333647048
INET_PL_1076,Kyustendil-Zhidilovo,['INET_PL_1076'],"['INET_N_805', 'INET_N_1660']","[42.2868817, 42.2242526]","[22.6939308, 22.398599]","['BG', 'MK']",0.0,42.255567150000005,25.292063326399468,22.5462649,76.80652874754169,0.0,1983.0,0.8491666666666666,998.4639333647048
INET_PL_1078,Strandja-Malkoclar,['INET_PL_1078'],"['INET_N_1431', 'INET_N_914']","[42.1825, 42.041]","[27.008611, 27.018]","['BG', 'TR']",0.0,42.11175,15.758077258913806,27.0133055,76.80652874754169,0.0,1983.0,19.39928803485337,998.4639333647048
INET_PL_1080,Kardam-Negru Voda,['INET_PL_1080'],"['INET_N_715', 'INET_N_1021']","[43.7538009, 43.8155851]","[28.1079003, 28.2176216]","['BG', 'RO']",0.0,43.784693000000004,11.174001423504379,28.16276095,76.80652874754169,0.0,1983.0,22.54583333333333,998.4639333647048
